id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url
756350,Pão De Forma Integral Visconti 400g,Visconti,Padaria | Saudáveis E Orgânicos,True,109.0,7.99,7.99,0.0,"[{""minimum_quantity"": 1, ""price"": 7.99}, {""minimum_quantity"": 3, ""price"": 7.59}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Integral-Visconti-400g-756350.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwa31daa11/Produtos/756350-7891962051345-pao de forma integral visconti 400g-visconti-1.jpg
7085,Pão De Forma Júnior Panco 350g,Panco,Padaria,True,53.0,6.98,6.98,0.0,"[{""minimum_quantity"": 1, ""price"": 6.98}, {""minimum_quantity"": 3, ""price"": 6.49}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-J%C3%BAnior-Panco-350g-7085.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwf5d91fde/Produtos/7085-7891203050915-pao de forma junior panco 350g-panco-1.jpg
718092,Pão De Forma Panco Integral 500g,Panco,Padaria | Saudáveis E Orgânicos,True,21.0,9.49,9.49,0.0,"[{""minimum_quantity"": 1, ""price"": 9.49}, {""minimum_quantity"": 3, ""price"": 8.99}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Panco-Integral-500g-718092.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw3101e14a/Produtos/718092-7891203069702-pao de forma panco integral 500g-panco-1.jpg
1003119,Pão De Forma Tradicional 5 Zeros Wickbold Zero Lactose 350g,Wickbold,Padaria,True,7.0,9.4,9.4,0.0,"[{""minimum_quantity"": 1, ""price"": 9.4}, {""minimum_quantity"": 3, ""price"": 8.49}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-5-Zeros-Wickbold-Zero-Lactose-350g-1003119.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw8b22e640/Produtos/1003119-7896066301136-pao de forma tradicional 5 zeros wickbold zero lactose 350g-wickbold-1.jpg
978302,Pão De Forma Tradicional Bauducco - 390g,Bauducco,Padaria,True,146.0,6.99,6.99,0.0,"[{""minimum_quantity"": 1, ""price"": 6.99}, {""minimum_quantity"": 3, ""price"": 6.29}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Bauducco---390g-978302.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw228408d3/Produtos/978302-7891962064048-pao de forma tradicional bauducco - 390g-bauducco-1.jpg
908428,Pão De Forma Tradicional De Panes - 400g,De Panes,Padaria,True,217.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-De-Panes---400g-908428.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw82633459/Produtos/908428-7898043744301-pao de forma tradicional de panes 400g-de panes-1.jpg
1013157,Pão De Forma Tradicional Kim 400g,Kim,Padaria,True,510.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Kim-400g-1013157.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw03a3de17/Produtos/1013157-7897972005392-pao de forma tradicional kim 400g-kim-1.jpg
18813,Pão De Forma Tradicional Panco 500g,Panco,Padaria,True,687.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Panco-500g-18813.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw4680ff28/Produtos/18813-7891203010056-pao de forma tradicional panco 500g-panco-1.jpg
12980,Pão De Forma Tradicional Pullman 480g,Pullman,Padaria,True,367.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Pullman-480g-12980.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwa0605f38/Produtos/12980-7896002360326-pao de forma tradicional pullman 480g-pullman-1.jpg
636622,Pão De Forma Tradicional Pullman Sem Casca 450g,Pullman,Padaria,True,22.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Pullman-Sem-Casca-450g-636622.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwf075f520/Produtos/636622-7896002301633-pao de forma tradicional pullman sem casca 450g-pullman-1.jpg
756326,Pão De Forma Tradicional Visconti 400g,Visconti,Padaria,True,508.0,6.79,6.79,0.0,"[{""minimum_quantity"": 1, ""price"": 6.79}, {""minimum_quantity"": 3, ""price"": 5.98}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Tradicional-Visconti-400g-756326.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dw86195fb2/Produtos/756326-7891962051338-pao de forma tradicional visconti 400g-visconti-1.jpg
1027123,Pão De Forma Wickbold Na Chapa 500g,Wickbold,Padaria,True,6.0,,,,[],unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Wickbold-Na-Chapa-500g-1027123.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwd588d789/Produtos/1027123-7896066301747-pao de forma wickbold na chapa 500g-wickbold-3.jpg
718165,Pão De Forma Zero Panco 500g,Panco,Padaria,True,35.0,11.69,11.69,0.0,"[{""minimum_quantity"": 1, ""price"": 11.69}, {""minimum_quantity"": 3, ""price"": 10.99}]",unity,https://www.arenaatacado.com.br/P%C3%A3o-De-Forma-Zero-Panco-500g-718165.html,https://www.arenaatacado.com.br/on/demandware.static/-/Sites-storefront-catalog-sv/default/dwab9a5560/Produtos/718165-7891203063304-pao de forma zero panco 500g-panco-1.jpg
