id,name,brand,categories,available,stock,regular_price,sales_price,discount,tier_prices,measure,product_url,image_url
19198,2 DESODORANTE BARBEAR  FRESHMATIC F.ALG.REF.250ML C/50%DESC.,Bom Ar,MERCEARIA | CUIDADOS P/ CASA | PET SHOP,True,2.0,79.99,79.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/2-desbar-freshmatic-falgref250ml-c50desc-19198,https://phygital-files.mercafacil.com/catalogo/uploads/produto/pack_neutralizador_de_odores_flor_de_algod_o_freshmatic_bom_ar_frasco_2_unidades_250ml_cada_gr_tis_50_de_desconto_no_segundo_refil_8db36d00-a171-4482-a773-76bdb8539f6b.png
10293,2 DESODORIZADOR BOM AR FRESHMATIC LAVANDA REFIL 250ML COM 50% DESCONTO NO SEGUNDO REFIL,Bom Ar Air Wick,MERCEARIA | CUIDADOS P/ CASA | PET SHOP,True,3.0,79.99,79.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/2-desbar-freshmatic-lavref250ml-c50desc-no-seg-10293,https://phygital-files.mercafacil.com/catalogo/uploads/produto/pack_neutralizador_de_odores_campos_de_lavanda_freshmatic_bom_ar_frasco_2_unidades_250ml_cada_gr_tis_50_de_desconto_no_segundo_refil_d4086c67-79b5-4785-ab99-07be289f225d.png
14013,2 DESODORIZADOR GLADE TOQUE DE FRESCOR LAVANDA REFIL 12ML C/50% DESCONTO,Glade,MERCEARIA | CUIDADOS P/ CASA | PET SHOP,True,18.0,30.79,30.79,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/2-desodglade-tfrescor-lavanda-ref12ml-c50-descno-seg-14013,https://phygital-files.mercafacil.com/catalogo/uploads/produto/purificador_de_ar_glade_toque_de_frescor_lavanda_refil_12ml_com_2_unidades_40c644cf-7db8-4c28-b4b4-3a199310baed.jpg
2659,2 DESODORIZADOR HARPIC ACOPLADA FRESH C/50% DESCONTO NA SEGUNDA,Harpic,MERCEARIA | CUIDADOS P/ BANHEIRO,True,3.0,39.99,39.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/2-desodharpic-acopfresh-c50desc-seg-2659,https://phygital-files.mercafacil.com/catalogo/uploads/produto/detergente_sanit_rio_bloco_para_acoplada_acqua_marine_harpic_2_unidades_b8d3fb08-61d2-4dc8-a2a8-b840ed54ac2b.jpg
9016,2 DESODORIZADOR HARPIC BLOCO FRESH POWER 6 LAVANDA C/40% DESCONTO NA SEGUNDA UNIDADE,Harpic,MERCEARIA | CUIDADOS P/ BANHEIRO,True,5.0,53.89,53.89,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/2-desodharpic-bloco-fpow6-lavc40descna-segunid-9016,https://phygital-files.mercafacil.com/catalogo/uploads/produto/detergente_sanit_rio_bloco_lavanda_harpic_fresh_power_6_2_unidades_gr_tis_40_de_desconto_na_2_unidade_d18834d3-7630-4b4d-9b05-e3022f0650bc.png
12290,2 DESODORIZADOR SANITÁRIO PATO BLOCO MARINE C/50% DESCONTO 2ª UNID.,Pato,MERCEARIA | CUIDADOS P/ BANHEIRO,True,15.0,32.99,32.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/2-desodsanitpato-bloco-p-cacopmarine-c50desc2aunid-12290,https://phygital-files.mercafacil.com/catalogo/uploads/produto/desodorizador_pato_bloco_para_caixa_acoplada_marine_2_unidades_40g_455adb97-e50e-42f0-a6ec-92fb62633e6c.jpg
6516,2 DESODORIZADOR SANITÁRIO PATO GEL ADESIVO MARINE REFIL 38G C/50% DESCONTO 2ª UNID,Pato,MERCEARIA | CUIDADOS P/ BANHEIRO,True,38.0,28.99,28.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/2-desodsanitpato-gel-adesmarine-ref38g-c50desc2aunid-6516,https://phygital-files.mercafacil.com/catalogo/uploads/produto/desodorizador_sanit_rio_pato_gel_adesivo_2_refis_marine_12_discos_71a506eb-c81c-4329-a751-f44065038c55.jpg
16689,ABACATE  KG,,HORTIFRUTIGRANJEIRO | FRUTAS,True,994.0,5.99,4.99,17.0,"[{""minimum_quantity"": 1, ""price"": 4.99}]",kg,https://www.goodbom.com.br/hortolandia/produto/m/abacate-kg-16689,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abacate_kg_563f2c37-d45b-4059-9c26-378bd617cab4.jpg
3530,ABACAXI CALDA TOZZI 400G,Tozzi,MERCEARIA | DOCES E SOBREMESAS | PEIXARIA,True,17.0,27.99,27.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/abacaxi-calda-tozzi-400g-3530,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abacaxi_calda_tozzi_400g_2c7d93d9-3ce6-4c9f-b29a-556fbb937fbe.jpeg
26796,ABACAXI EM CUBOS SWIFT 300G,,MAGAZINE | DOCES REFRIGERADOS,True,15.0,13.5,13.5,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/abacaxi-swift-300g-26796,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abacaxi_swift_300g_a1357e4f-7c28-4707-af21-90c699171d22.png
16430,ABACAXI FATIADO BANDEJA KG,,HORTIFRUTIGRANJEIRO | FRUTAS,True,264.31,24.99,24.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abacaxi-descascado-fatiado-bd-kg-16430,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abacaxi_descascado_fatiado_band_kg_486d7dd9-b81c-47ac-959c-86efadc703ee.jpeg
16492,ABACAXI UN,,HORTIFRUTIGRANJEIRO | FRUTAS,True,264.31,11.99,11.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/abacaxi-un-16492,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abacaxi_un_dfe77fd0-deb4-4574-b116-488197d1fc75.jpg
13480,ABOBORA CABOTIÁ LA VITA 400G,,HORTIFRUTIGRANJEIRO | PROCESSADOS & HIGIENIZADOS,True,9.0,9.99,9.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/abobora-cabotia-la-vita-400g-13480,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobora_caboti_la_vita_400g_a954a19b-4a20-4772-82de-aae1467e4755.jpeg
16691,ABOBRINHA CAIPIRA KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,994.0,3.99,1.99,50.0,"[{""minimum_quantity"": 1, ""price"": 1.99}]",kg,https://www.goodbom.com.br/hortolandia/produto/m/abobrinha-caipira-kg-16691,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobrinha_caipira_kg_68db4227-d719-40bb-a6c3-862ec32a4e1f.jpg
16679,ABOBRINHA ITÁLIA FATIADA KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,994.0,8.99,8.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abobrinha-italia-fatiada-kg-16679,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobrinha_it_lia_fatiada_kg_e6a7b14d-2442-438e-b9e5-b094f61ab879.jpeg
16441,ABOBRINHA ITÁLIA KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,992.5,3.99,3.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abobrinha-italia-kg-16441,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobrinha_it_lia_kg_0a5ab8c1-0a80-4433-a511-eed00c666c8a.jpg
25684,ABSOLUT SPRITE LT 269ML,Absolut,MERCEARIA | DESTILADOS,True,94.0,9.98,9.98,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/bebalcmista-absolut-sprite-lt-ml-25684,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absolut_sprite_lt_269ml_3423db38-e814-42ee-a102-69beffee0026.jpeg
8465,ABSORVENTE ALWAYS NOTURNO SECA COM ABAS G 32 UNIDADES LV32 PG-,Always,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,5.0,41.99,41.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absalways-notsvecabas-l32-p--8465,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_always_noturno_suave_com_abas_l32_p__4cdde678-44be-480a-adc7-d236740f7878.png
14143,ABSORVENTE ALWAYS NOTURNO SUAVE COM ABAS G LV32 PG-,Always,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,4.0,41.99,41.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absalways-active-notcabas-l32-p--14143,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_always_noturno_suave_com_abas_g_lv32_pg__859e90d9-5c14-4a24-a019-d08fa03e87a1.jpg
20784,ABSORVENTE ALWAYS NOTURNO SUAVE G PG40LV48,Always,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,2.0,59.99,59.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absalways-notsuave-g-pg40lv48-20784,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_suave_always_noites_tranquilas_noturno_pacote_48_unidades_gr_tis_8_absorventes_521458e2-ead6-48a2-b0a2-50ed0bdcd52f.png
20944,ABSORVENTE ALWAYS NOTURNO XG COM 26 UNID.,Always,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,12.0,49.99,49.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absalways-not-xg-c26-un-20944,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_suave_always_noites_tranquilas_extra_grande_pacote_26_unidades_gr_tis_4_absorventes_49917e32-4aa1-48b7-9537-70fc6edb6092.png
20722,ABSORVENTE ESCAPE POISE NOTURNO COM ABAS 8 UNID.,,MERCEARIA | HIGIENE PESSOAL,True,38.0,14.99,14.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absescape-poise-noturno-cabas-c8-20722,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_escape_poise_noturno_com_abas_com_8_6f678632-e7ca-4904-a58f-9b9287dfdb27.jpeg
212,ABSORVENTE INTERNO INTIMUS MÉDIO 8 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,84.0,15.99,15.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintintimus-medio-c8-212,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_interno_intimus_m_dio_8_unidades_7054212d-1ba4-4442-a3ab-3e24b68b3549.jpg
8154,ABSORVENTE INTERNO INTIMUS MÉDIO L16 P15,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,25.0,27.99,27.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintintimus-medio-l16-p15-8154,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_interno_intimus_m_dio_embalagem_leve_16_pague_15_unidades_71187e6f-1f23-42b3-9c6e-ca7025e3667e.jpg
13758,ABSORVENTE INTERNO INTIMUS SUPER 8 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,68.0,15.99,15.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintintimus-super-c8-13758,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_interno_intimus_super_com_8_unidades_14e42e7d-5e3c-4c4a-8380-2d938d5cfe9f.jpg
4266,ABSORVENTE INTERNO INTIMUS SUPER LV. 16 PG. 15,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,37.0,27.99,27.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absintintimus-super-l16-p15-4266,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_interno_intimus_super_leve_16un_pague_15un_3c77a9e5-9950-44b1-b3f2-f75a6e0cb0eb.jpg
29098,ABSORVENTE INTIMUS C/ABAS SECA C/42 LV+PG-,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,41.0,27.99,24.99,11.0,"[{""minimum_quantity"": 1, ""price"": 24.99}]",un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-cabas-seca-c42-lvpg--29098,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_intimus_c_abas_seca_c_42_lv_pg__433a11ab-7838-4e16-9557-db7436241f2b.jpeg
29105,ABSORVENTE INTIMUS C/ABAS SUAVE C/42 LV+PG-,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,45.0,27.99,24.99,11.0,"[{""minimum_quantity"": 1, ""price"": 24.99}]",un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-cabas-suave-c42-lvpg--29105,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_intimus_c_abas_suave_c_42_lv_pg__9265f33a-d23a-498e-8531-e91f89ceb95c.jpeg
30644,ABSORVENTE INTIMUS C/ABAS SUAVE C/45 LV+PG-,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,19.0,42.99,39.99,7.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-cabas-suave-c45-lvpg--30644,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_noturno_com_abas_suave_com_45un_intimus_7372f1cf-b03c-4994-8f66-ef3db4d425da.png
30679,ABSORVENTE INTIMUS C/ABAS TODA TRANQUILA C/24,,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,18.0,43.99,38.99,12.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-cabas-ttranquila-c24-30679,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_intimus_c_abas_toda_tranquila_c_24_f4146d83-9d53-42f0-bd95-4a25498bb390.jpg
10733,ABSORVENTE INTIMUS NOTURNO SECA COM ABAS 30 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,49.0,31.99,31.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-notseca-cabas-c30-10733,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_externo_intimus_noturno_seca_com_abas_30_unidades_9f4bffb5-2ee6-4979-9373-8701e882c61b.jpg
6140,ABSORVENTE INTIMUS NOTURNO SECA COM ABAS 8 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,69.0,11.99,11.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-notseca-cabas-c8-6140,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_intimus_gel_noturno_cobertura_seca_mais_longo_pacote_com_8_unidades_e04778ba-0402-42ee-9f67-06386e7d5dcc.jpg
4947,ABSORVENTE INTIMUS NOTURNO SUAVE COM ABAS 16 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,9.0,21.99,21.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-notsvecabas-c16-4947,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_intimus_noturno_suave_com_abas_16un_5d800669-164c-4583-8b44-aa5784977196.jpg
3062,ABSORVENTE INTIMUS NOTURNO SUAVE COM ABAS 30 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,40.0,31.99,31.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-notsvecabas-c30-3062,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_intimus_noturno_cobertura_seca_com_abas_30_unidades_b5877bf8-e9b2-48f6-b516-976ddebaf83b.jpg
4440,ABSORVENTE INTIMUS NOTURNO SUAVE COM ABAS 8 UNIDADE,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,27.0,11.99,11.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-notsvecabas-c8-4440,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_externo_intimus_noturno_cobertura_suave_com_abas_com_8_unidades_7df22f4c-d610-4dc2-9796-50e47b78a591.jpg
8335,ABSORVENTE INTIMUS SECA COM ABAS 32 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,102.0,25.99,25.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-seca-cabas-c32-8335,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_intimus_gel_tripla_prote_o_cobertura_seca_pacote_32_unidades_5904f76a-d8d8-4c83-ba28-e024bf90d51f.jpg
14006,ABSORVENTE INTIMUS SECA COM ABAS L16 P14,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,88.0,13.99,13.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-seca-cabas-l16-p14-14006,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_intimus_gel_tripla_prote_o_cobertura_seca_leve_16_unidades_pague_14_unidades_7e2040e5-0560-456e-ac4d-811b4a751784.jpg
638,ABSORVENTE INTIMUS SUAVE COM ABAS COM 32,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,59.0,25.99,25.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-svecabas-c32-638,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_externo_intimus_tripla_prote_o_suave_com_abas_32_unidades_c5611dd0-929a-427b-a83e-0d862f4e9f2c.jpg
10137,ABSORVENTE INTIMUS SUAVE COM ABAS L16 P14,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,74.0,13.99,13.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-svecabas-l16-p14-10137,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_externo_intimus_tripla_prote_o_cobertura_suave_com_abas_leve_16_pague_15_unidades_1a611485-fccf-494c-8117-a1d87ef7d41c.jpg
11588,ABSORVENTE INTIMUS SUAVE SEM ABAS 8 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,57.0,7.99,7.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-svesabas-c8-11588,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sem_abas_intimus_gel_normal_cobertura_suave_pacote_com_8_unidades_b941782f-ed8e-48ff-9ac6-6c1e2d8e466c.jpg
12742,ABSORVENTE INTIMUS ULTRAFINO ANTIBACTERIANO COM ABAS 28 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,8.0,25.99,25.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-ufino-antibaccabas-c28-12742,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_intimus_suave_dia_noite_c_abas_28und_fef9d673-5a7b-4fd7-b313-180668217973.png
10732,ABSORVENTE INTIMUS ULTRAFINO DIA/NOITE COM ABAS 28 UNID.,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,31.0,36.99,36.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-ufino-dianoite-cabas-c28-10732,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_externo_intimus_dia_e_noite_suave_com_abas_28_unidades_9f180148-d00f-4c94-add8-4544c7f89d90.jpg
6883,ABSORVENTE MILI DIA&NOITE SUAVE COM ABAS 16 UNID.,Mili,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,51.0,11.99,11.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absmili-dianoite-svecabas-c16-6883,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_mili_fluxo_moderado_16un_b8360a28-276b-436a-919e-ae2260bd80a6.jpg
6882,ABSORVENTE MILI NOTURNO SUAVE COM ABAS 16 UNID.,Mili,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,96.0,12.99,12.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absmili-notsvecabas-c16-6882,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_mili_noturno_suave_com_abas_com_16un_3df19eff-53c8-4af7-881b-2d4f381d91f9.webp
26884,ABSORVENTE MILI NOTURNO ULTRA C/ABAS C/32,,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,77.0,24.99,24.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absmili-notultra-cabas-c32-26884,https://phygital-files.mercafacil.com/good-bom/uploads/produto/absorvente_mili_noturno_ultra_c_abas_c_32_64c90020-7030-4714-99ed-d2d3d95f9461.jpeg
4575,ABSORVENTE SEMPRE LIVRE  NOITE DIA SECA COM ABAS 8 UNID..,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,13.0,15.99,15.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-noite-dia-seca-cabas-c8-4575,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_seca_adapt_plus_sempre_livre_pacote_noite_e_dia_com_8_unidades_11c933cf-ec21-405b-88aa-225e8a3b941b.jpg
4405,ABSORVENTE SEMPRE LIVRE  NOITE DIA SUAVE COM ABAS L32 PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,13.0,49.99,49.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-noite-dia-svecabas-l32-pg--4405,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_com_abas_suave_noite_e_dia_adapt_plus_sempre_livre_pacote_32_unidades_leve_mais_pague_menos_a0166e94-0d5f-4335-a843-0edfd411c667.jpg
8302,ABSORVENTE SEMPRE LIVRE ADAPT PLUS SUAVE COM ABAS LV16 PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,8.0,18.99,18.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-plus-svecabas-lv16-pg--8302,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sempre_livre_adapt_plus_com_abas_suave_16_unidades_1caebdb3-bc0d-43a2-b09c-3a0cf94e6654.jpg
6560,ABSORVENTE SEMPRE LIVRE ADAPT PLUS SUAVE COM ABAS LV32  PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,10.0,32.99,32.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-plus-svecabas-lv32-pg--6560,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sempre_live_adapt_com_abas_suave_32_unidades_leve_mais_pague_menos_415f3bcd-ffba-4433-84d8-9309a78883b4.webp
13734,ABSORVENTE SEMPRE LIVRE ADAPT SUAVE COM ABAS 8 UNID.,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,5.0,8.99,8.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-espsvecabas-c8-13734,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sempre_livre_adapt_com_abas_cobertura_suave_8_un_231f8a4d-68f3-4b5b-8997-9c78641cadeb.jpg
10206,ABSORVENTE SEMPRE LIVRE ADAPT SUAVE COM ABAS LV16 PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,5.0,15.99,15.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-espsvecabas-lv16-pg--10206,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sempre_livre_adapt_16_unidades_0548aaa2-3177-4a4d-89c2-35df963cc91d.jpg
1366,ABSORVENTE SEMPRE LIVRE ADAPT SUAVE COM ABAS LV32  PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,19.0,26.99,26.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-svecabas-lv32-pg--1366,https://phygital-files.mercafacil.com/catalogo/uploads/produto/abs_c_ab_sempre_livre_c_32_extra_suave_und_6ae8d391-0262-4faf-8037-30df91ce4ff0.png
7794,ABSORVENTE SEMPRE LIVRE ADAPT SUAVE SEM ABAS 8 UNID.,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,30.0,8.99,8.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-adapt-espsvesabas-c8-7794,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sem_abas_sempre_livre_especial_adapt_suave_pacote_com_8_unidades_d85f4f15-f4da-41a0-8382-ee55a423f6a9.jpg
8441,ABSORVENTE SEMPRE LIVRE NOITE DIA SUAVE COM ABAS L16  PG-,Sempre Livre,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,14.0,29.99,29.99,0.0,[],,https://www.goodbom.com.br/hortolandia/produto/m/absslivre-noite-dia-svecabas-l16-pg--8441,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sempre_livre_noturno_suave_com_abas_16_unidades_leve_mais_pague_menos_9f282ac8-c536-4827-a264-996c9600850f.jpg
7608,ABSORVENTE SYM SUAVE NOITE DIA TOTAL PROTEÇÃO COM ABAS 30 UNID. LV+ PG-,Sym,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,10.0,26.99,18.99,30.0,"[{""minimum_quantity"": 1, ""price"": 18.99}]",,https://www.goodbom.com.br/hortolandia/produto/m/abssym-suave-noite-dia-tprot-cabas-c30-lv-pg--7608,https://phygital-files.mercafacil.com/catalogo/uploads/produto/absorvente_sym_dia_e_noite_cobertura_suave_com_abas_c_30_un_f33a0c84-45f8-463c-bff5-a0f9430828b3.JPG
30972,ABSORVETE SYM SUAVE NOITE/DIA C/ABAS C/45 ECONÔMICO,Sym,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,11.0,28.99,24.99,14.0,"[{""minimum_quantity"": 1, ""price"": 24.99}]",un,https://www.goodbom.com.br/hortolandia/produto/m/abssym-suave-noitedia-cabas-c45-econ-30972,https://phygital-files.mercafacil.com/catalogo/uploads/produto/abs_noturno_c_45_sym_8ed93539-f4a9-4f2c-ac8a-c54ea9b334bd.jpg
30631,ABSPORVENTE INTIMUS C/ABAS SECA C/45 LV+PG-,Intimus,MERCEARIA | CUIDADOS FEMININOS | SWIFT,True,2.0,42.99,39.99,7.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/absintimus-cabas-seca-c45-lvpg--30631,https://phygital-files.mercafacil.com/catalogo/uploads/produto/abs_intimus_45un_noturno_seca_c_abas_d0aa0207-1b4a-4b77-933d-5faf104ca3d5.jpg
16692,ABÓBORA CABOTIA KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,994.0,3.99,3.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abobora-cabotia-kg-16692,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobora_cabotia_kg_f35820df-409d-44c6-b174-37596b9bbdfa.jpg
17152,ABÓBORA DO NORTE KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,994.0,6.99,6.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abobora-do-norte-kg-17152,https://phygital-files.mercafacil.com/good-bom/uploads/produto/abobora_do_norte_kg_92608614-7c31-4c10-8069-6b2f7f097079.jpg
16856,ABÓBORA KG,,HORTIFRUTIGRANJEIRO | LEGUMES,True,994.0,6.99,6.99,0.0,[],kg,https://www.goodbom.com.br/hortolandia/produto/m/abobora-kg-16856,https://phygital-files.mercafacil.com/good-bom/uploads/produto/ab_bora_kg_d6dd9a7b-e889-4410-8aa6-a94679ad0665.jpg
15667,"ACEROLA CONGELADODE MARCHI 1,02KG",De Marchi,MAGAZINE | DOCES REFRIGERADOS,True,8.0,27.99,27.99,0.0,[],un,https://www.goodbom.com.br/hortolandia/produto/m/acerola-congde-marchi-102kg-15667,https://phygital-files.mercafacil.com/catalogo/uploads/produto/acerola_congelada_iqf_1_020kg_fcd48f26-892b-416f-ac4a-44514e6ef84b.png
